Date,VIX,MOVE_PROXY,CREDIT_SPREAD,TREASURY_10Y,CP_CD_SPREAD
2007-03-20,14.275282329606506,86.66313729679466,1.696730086929757,4.863319050919003,15.458803882677511
2007-03-21,9.0,87.79295662712325,1.5623357861687635,4.848576795015328,5.0621554269955364
2007-03-22,13.340984336487464,81.3025452615848,2.1171660000015917,4.487904442514187,13.90164056081244
2007-03-23,15.07133771453524,79.08406383916531,1.756866739709156,4.382090430378099,16.78556285755873
2007-03-24,18.433682134224547,89.49174746093317,2.3473015799177936,4.33559408146936,22.38947022370758
2007-03-25,12.445189345179058,81.43833320690543,2.009528935006684,4.489556368579694,12.408648908631763
2007-03-26,11.574519191320437,92.13153294106789,1.4309215069754164,4.482952506281674,10.957531985534061
2007-03-27,12.49472886924639,66.92774384297505,1.7405147139174664,4.5862105656765095,12.491214782077318
2007-03-28,16.746206353106224,94.25576720796613,1.982840751106759,4.460664088105365,19.57701058851037
2007-03-29,14.986253328979053,75.0581783929025,2.369305356193141,4.367881717532741,16.643755548298422
2007-03-30,12.410719388698883,71.30880565712995,1.8399345505644193,4.450700671096588,12.351198981164806
2007-03-31,15.539802299340067,79.64197337596231,1.8992076972699905,4.458091439248318,17.56633716556678
2007-04-01,14.29123264804412,70.69038064201395,1.5332828577288151,4.398757798073497,15.485387746740201
2007-04-02,16.90593497159867,84.55151596003375,2.3655916256796026,4.212275760850918,19.843224952664446
2007-04-03,11.893840718367944,76.29884915567659,1.3227071760676554,4.459197800816673,11.489734530613237
2007-04-04,13.017013560206696,82.29884083866023,2.0663053506813522,4.386513122556679,13.361689267011158
2007-04-05,12.823675540603528,72.1812903132937,1.9834485052462827,4.4302442128061035,13.039459234339212
2007-04-06,9.609455155603644,78.22050993251253,2.084355349333206,4.293962353433416,7.682425259339407
2007-04-07,14.888360831193728,80.77545414304157,2.17959370429732,4.617169251365233,16.48060138532288
2007-04-08,14.783165816539668,78.49292520895617,2.3081523085458944,4.574365948109381,16.305276360899448
2007-04-09,14.015340369927383,92.73281726698356,2.002082591407253,4.018570906455844,15.025567283212304
2007-04-10,13.29623859987456,84.68648661819826,1.4740070810978134,4.692796630348617,13.827064333124266
2007-04-11,9.753887773848756,81.62940313612033,2.46476911294815,4.519300818827536,7.923146289747929
2007-04-12,12.738064031703923,65.1478343968114,1.8063869543249558,4.5857532053715735,12.896773386173205
2007-04-13,12.971856450419692,83.02551564936371,2.263801448451519,4.619466729696927,13.286427417366152
2007-04-14,11.593168192335144,89.88912252137335,1.9044854390781494,4.646017274338187,10.988613653891905
2007-04-15,13.516142865001973,74.48022557171976,2.2182073720127753,4.261707836769977,14.193571441669954
2007-04-16,15.212152570443616,78.41316246230603,1.9803254969662716,4.802915502264416,17.020254284072692
2007-04-17,19.65855770363159,55.7940810166192,1.8646843116769634,4.3604711326916465,24.43092950605265
2007-04-18,14.523733438495517,70.0349902127061,2.256059092488875,4.434752126044336,15.872889064159194
2007-04-19,14.772651172168294,63.32768422789343,1.2392953221603777,4.656632967224437,16.28775195361382
2007-04-20,13.776662252701499,80.832973170341,1.883754948227526,4.162575052863608,14.627770421169163
2007-04-21,9.0,78.79813204742935,1.9936775048293183,4.783282162098318,5.406143923504793
2007-04-22,13.92045837365235,79.1534679751143,2.094866637411238,4.374169057697727,14.867430622753915
2007-04-23,14.18069062982308,76.50436688819309,1.8110553338069137,4.396760726299297,15.301151049705132
2007-04-24,21.38972633745586,88.15309053012186,1.4060955492066087,4.989318653664403,27.31621056242643
2007-04-25,13.422917105656632,70.13757418935222,2.0830054158234166,4.1835598705561186,14.038195176094387
2007-04-26,14.904642027000838,79.40700369360445,1.6290668880112087,4.138872823023473,16.507736711668063
2007-04-27,13.89586469088427,84.77111346201232,2.1720003913869244,4.575599860031718,14.826441151473784
2007-04-28,10.493965887141403,78.56485950294984,2.095545715622054,4.2952827639363935,9.156609811902339
2007-04-29,17.42846844354506,79.27363945780517,1.9763840936086532,4.308404704135421,20.714114072575104
2007-04-30,16.255799098060322,73.39936296867485,2.443157950555046,4.459785869869419,18.759665163433873
2007-05-01,16.373095841129143,77.32024431123452,2.3384387108615194,4.560784609496605,18.955159735215233
2007-05-02,11.271837635615784,85.74680646007626,1.6745872041955767,4.452286559903586,10.453062726026305
2007-05-03,18.2083829328083,63.84430252257072,1.4446619352033478,4.611935724996899,22.013971554680495
2007-05-04,9.794446811623157,78.73576760775087,2.399941493586943,4.224224981885258,7.990744686038596
2007-05-05,15.76057128140081,75.32627897542244,2.6722741191746233,4.773962236066418,17.934285469001352
2007-05-06,20.571366877429938,79.43754801828428,1.7650794653920052,4.137511599785071,25.952278129049894
2007-05-07,11.028391024607934,94.1854498402086,2.0730631369265233,4.52633544051375,10.047318374346558
2007-05-08,12.301106811191683,76.42696565930089,1.6969841473968537,4.852040948904901,12.16851135198614
2007-05-09,14.298954095262923,91.91499662887331,1.7847025985775637,4.394182765437539,15.498256825438206
2007-05-10,12.489573037651402,88.80246977098186,2.8702544547487587,4.695625830844608,12.482621729419003
2007-05-11,9.348009706801601,80.23917054363314,2.1157808250801464,4.287795474279184,7.246682844669337
2007-05-12,14.205688924418082,80.69684648733302,2.0119460519221337,4.2264611955396205,15.342814874030136
2007-05-13,10.813088858821686,81.44987953753291,2.032253215388526,4.131477277514293,9.688481431369475
2007-05-14,15.420777291905544,73.39862562250218,1.6146392809298877,4.396407410433969,17.36796215317591
2007-05-15,11.24172729729859,85.01471013521633,2.1025940468063533,4.825482364020754,10.402878828830985
2007-05-16,18.649803215052618,75.09841722321288,2.54954378797783,4.564501684296981,22.749672025087698
2007-05-17,11.650240122991288,80.28593868413655,2.434802934257001,4.639707141809239,11.083733538318814
2007-05-18,13.033815451382972,62.432299108054956,1.8415634489605721,5.098726795165812,13.389692418971622
2007-05-19,16.440551652109008,73.0937384853729,1.726807169647341,4.545687065518157,19.067586086848348
2007-05-20,10.307407050698135,84.28079490431534,2.195360618370577,4.444170777150383,8.845678417830225
2007-05-21,14.682379803812388,71.01229363830953,2.004904439526312,4.546438553239593,16.137299673020646
2007-05-22,17.921428262847286,82.67172074177081,1.9589638588118863,4.696431832972029,21.53571377141214
2007-05-23,9.177550296316317,75.94215635828786,1.76670363130246,4.504646887679342,6.962583827193862
2007-05-24,14.553901575596912,87.92120136902503,2.2390489164222,4.565225947251093,15.923169292661521
2007-05-25,14.77964838274527,90.06355175097733,2.0114934895667993,4.4443145030370435,16.299413971242117
2007-05-26,16.34546861533193,81.42099934971655,1.9819792609441897,4.482485104329565,18.90911435888655
2007-05-27,10.289147867365754,79.8810606683422,2.0022463992015913,4.794233718091176,8.81524644560959
2007-05-28,10.038630160747172,80.32348891461679,2.115435642083554,4.4056452101559165,8.397716934578618
2007-05-29,15.565824696850694,79.82844184284845,1.6919842057150518,4.561968916150721,17.60970782808449
2007-05-30,14.890954019699558,89.53325266397133,1.6760293420302845,4.467952537125378,16.48492336616593
2007-05-31,14.75147855103763,100.03891748241958,1.2276766310000062,4.540172871086996,16.252464251729382
2007-06-01,15.039344628490927,69.3323109858004,2.0913794857956294,4.321466411278957,16.732241047484877
2007-06-02,11.959925835264528,71.77381877050045,2.5677432574035253,4.539176549771236,11.599876392107547
2007-06-03,14.69676109148301,90.90535731269301,2.3048747231842426,4.494853806362908,16.161268485805017
2007-06-04,14.879217419896044,70.86180325205804,1.986878000651378,4.685374271706422,16.465362366493405
2007-06-05,11.856945745920896,69.02379628070007,1.6527271715846685,4.441431546638578,11.42824290986816
2007-06-06,19.59732353343427,96.92297148413196,1.8813059851189589,4.707565295486777,24.328872555723784
2007-06-07,15.421498762735363,77.80580091595954,1.798963464731497,4.784301689146494,17.36916460455894
2007-06-08,10.426089508392053,77.9988366132702,2.095935667819652,4.578990425449909,9.043482513986756
2007-06-09,15.969660825901489,75.92935680054222,1.911325843929642,4.527987085118447,18.28276804316915
2007-06-10,11.075954989318035,84.65072583526734,2.1222110299662105,4.553126101954982,10.126591648863393
2007-06-11,16.361253811227357,70.93519935511158,1.866563347137523,4.67067487590346,18.93542301871226
2007-06-12,17.47578673702221,94.19511379669854,1.5827368990677781,4.47968974502429,20.79297789503702
2007-06-13,11.537953044944869,86.02437059202113,2.5026833907551467,4.742965753721257,10.896588408241447
2007-06-14,16.890128387732965,79.58559814585679,1.5858119841896734,4.719017016716238,19.81688064622161
2007-06-15,15.238342780809495,75.5863552043113,1.6169727180593816,4.526328121327357,17.06390463468249
2007-06-16,16.46618047998347,80.86605552047739,1.7671818615087314,4.419711817879568,19.11030079997245
2007-06-17,19.690378947961843,88.35175721139517,1.8220208536702112,4.761671871384794,24.483964913269737
2007-06-18,13.26383565199139,100.93954102908967,2.2266343985014707,4.313732558196542,13.773059419985648
2007-06-19,11.73879150692753,92.07014699487195,2.1082521524616094,4.3836152922014,11.231319178212551
2007-06-20,11.33145671112343,88.10321989658134,1.852050220881455,4.27221437080194,10.552427851872384
2007-06-21,11.552569145103686,80.34436592437912,2.1427999408587266,4.395179175729547,10.920948575172808
2007-06-22,13.768694871757688,89.86003688510897,2.661247415662195,4.724736754133396,14.61449145292948
2007-06-23,15.023455924449932,77.22871327249442,2.1099999746271,4.606914436258706,16.70575987408322
2007-06-24,14.830072397990056,82.65506706751722,2.0644136222404277,4.540052790768489,16.383453996650097
2007-06-25,16.481549747108073,89.36556742708325,2.2119017318673295,4.596018866371659,19.13591624518012
2007-06-26,14.039005675633721,84.85418953374815,1.7288299349729723,4.760539362362986,15.065009459389534
2007-06-27,18.36060223147195,74.68245605788015,2.8386403389392507,4.415582878001722,22.267670385786584
2007-06-28,13.206029500286132,67.73780901119135,2.4550423752567045,4.595326628190442,13.67671583381022
2007-06-29,22.160507499768855,84.01197287722042,1.828585678283235,4.602631316743743,28.600845832948096
2007-06-30,15.877002043295018,81.07709151699932,2.1677675088060373,4.463444199039651,18.12833673882503
2007-07-01,11.428527330751152,87.43991814848323,1.3703685755458856,4.340632634838837,10.714212217918586
2007-07-02,10.787322505816663,80.4631156941055,2.09789106648791,4.213708125655206,9.645537509694439
2007-07-03,15.447417245729556,76.96333093173916,2.0006288847431937,4.225652356988208,17.412362076215928
2007-07-04,13.329611644022448,88.4316248303803,2.1148296125914716,4.399487706257971,13.882686073370746
2007-07-05,16.142001482276275,87.97050682467697,1.8044258141425231,4.638998147927936,18.57000247046046
2007-07-06,15.419712873720634,63.12645265570586,2.3258639097554035,4.589210172240613,17.366188122867726
2007-07-07,13.781513262029382,67.84707516126998,1.71683794494893,4.83576592814175,14.635855436715635
2007-07-08,11.459618845794786,81.0386770046198,2.358803424114389,4.436265053066028,10.766031409657975
2007-07-09,9.455458325942406,79.47809705792656,1.87537823662522,4.675848768356809,7.425763876570677
2007-07-10,12.660455143798936,78.50411960152289,1.4430745858591916,4.312343608355178,12.767425239664895
2007-07-11,16.569196382970418,86.5914599859342,1.8499118620566855,4.67943702607749,19.28199397161736
2007-07-12,14.642281232390612,96.12398731968798,2.5357162472393258,4.517570647322172,16.07046872065102
2007-07-13,10.262783663864036,71.74841493364723,1.508802041017032,4.737086066768957,8.77130610644006
2007-07-14,14.519542777553546,79.45985778979384,1.676357251693615,4.511647812673168,15.86590462925591
2007-07-15,15.15595213918651,79.79694753282428,2.095845111955511,4.014592704080269,16.926586898644185
2007-07-16,11.348427691396601,81.64234555865563,1.6994650171729733,4.67533155697379,10.580712818994336
2007-07-17,14.461175317836584,70.21088215171389,1.8631117678124252,4.658302078404035,15.76862552972764
2007-07-18,14.174626155338,83.73943902671984,1.7568669555697678,4.164905713111149,15.29104359223
2007-07-19,10.571089106508131,80.2936081256317,2.190184013419591,4.303529140602015,9.285148510846884
2007-07-20,15.07336208104485,96.31119491950125,1.922007344389508,4.62868813968939,16.788936801741418
2007-07-21,15.682353579104703,83.07848632942974,2.35912765673625,4.609603281947068,17.80392263184117
2007-07-22,17.24915372952583,74.39577955932106,1.5085134333925154,4.8436803773359,20.415256215876383
2007-07-23,17.16140615610471,68.02276234499763,2.428606769838658,4.758911895470506,20.269010260174515
2007-07-24,9.866991896128727,79.21644227409739,2.230567376218068,4.500542407741334,8.111653160214544
2007-07-25,11.186524880254632,74.00280325245382,2.0517813791271067,4.180485005479629,10.310874800424386
2007-07-26,15.54510580162598,76.61063449315246,2.114693893197852,4.459373234528701,17.5751763360433
2007-07-27,15.541357852736626,82.7652196710609,1.8475262678507172,4.4803661436734155,17.568929754561044
2007-07-28,15.545143058918143,81.88014242054822,1.707849022891722,4.509838325571715,17.575238431530238
2007-07-29,25.558194471964164,81.55120414200788,2.512501656402694,4.8053102664960825,34.26365745327361
2007-07-30,15.7126715320795,91.1381003943114,1.9571754663067413,4.314402119163096,17.854452553465833
2007-07-31,17.406696920541798,83.26364554461637,1.642293363940121,4.684931957972001,20.677828200902994
2007-08-01,16.86200529047961,101.70784204554964,2.126124655609613,4.922031066721357,19.770008817466014
2007-08-02,15.954173753917393,81.2906794003321,2.0631688518629767,4.371280742868937,18.25695625652899
2007-08-03,13.054192266078964,76.74483047755275,2.2380844639955866,4.382079403873334,13.423653776798272
2007-08-04,16.276907661479804,68.02325231110133,1.8516584889586691,4.672636441373163,18.794846102466337
2007-08-05,11.681524356387285,69.48502762350282,1.722763265379582,4.7353942537870335,11.13587392731214
2007-08-06,13.289544179779973,87.2545211400198,1.6624067306816652,4.450368770804328,13.815906966299956
2007-08-07,12.543909356512689,85.1914586290649,1.6706051289900186,4.526672920163722,12.573182260854482
2007-08-08,14.245622418158968,79.28241019253817,2.1974671267149266,4.243209928007062,15.409370696931612
2007-08-09,20.943975700020527,78.20496948627934,2.1345596789270713,4.6518250116166655,26.573292833367542
2007-08-10,9.0,72.89916122238058,2.2509313635183332,4.380908002453984,5.663674037041259
2007-08-11,16.058780571123542,78.66905936032403,2.1314964573119877,4.512067140226294,18.43130095187257
2007-08-12,9.161852386431045,80.9879117928546,1.8351758269320382,4.446099884471942,6.936420644051742
2007-08-13,12.5842044026317,63.85851279303651,2.6982486139978707,4.671031063185921,12.640340671052833
2007-08-14,17.2668517909021,85.80154485709373,1.9414617462987271,4.40368572185702,20.444752984836832
2007-08-15,14.192840057286388,63.78204911611826,1.4695060801790039,4.3149086171976805,15.321400095477314
2007-08-16,10.76676566621208,82.69582665159199,2.2450195329129357,4.490710910895713,9.611276110353469
2007-08-17,11.854088872220096,79.64241341045675,1.8813975248356938,4.71890417927533,11.423481453700159
2007-08-18,16.038793246804026,82.3365925742469,1.911037176465256,4.464343119873317,18.39798874467338
2007-08-19,11.80890010484859,74.81200883016874,1.9268077015001548,4.8639569873030455,11.348166841414317
2007-08-20,14.649375768745925,93.54782598255582,2.0991911224842847,4.632464993258089,16.082292947909874
2007-08-21,14.13671551971144,85.74473984190733,1.6430577924979834,4.442327027153922,15.227859199519068
2007-08-22,12.04519895718255,85.08332937170962,1.8673448072157979,4.487619817753354,11.741998261970915
2007-08-23,20.431832267975977,78.56851515962425,1.9991376938441403,4.598092249624225,25.719720446626628
2007-08-24,15.901757066954033,79.3979651619915,2.388728808331582,4.745244844796367,18.169595111590056
2007-08-25,9.0,87.08558470000472,1.740815642975383,4.934763115563972,5.0
2007-08-26,14.559362944308283,90.4183257373543,1.8193926579043516,4.735411974398246,15.932271573847139
2007-08-27,12.014640605694836,91.20140100442488,2.3509327191602973,4.68004037918177,11.69106767615806
2007-08-28,16.557300004388672,79.62890161304944,2.177705426771223,4.658875988854425,19.26216667398112
2007-08-29,11.622437784701898,80.45361078714484,2.048170027026329,4.73764553006329,11.037396307836497
2007-08-30,13.655790675599302,82.64864174145474,1.7757692347887233,4.24107411565201,14.426317792665506
2007-08-31,15.51496183694137,77.90575285169389,2.312048796235104,4.697489148350179,17.524936394902287
2007-09-01,16.597265582510364,74.32588064393582,1.9870093698033444,4.491102639944306,19.328775970850607
2007-09-02,10.399110778832672,81.33167348424155,2.021398293948657,4.736479552618067,8.998517964721119
2007-09-03,12.996496292477154,83.78658121012822,2.023241639450653,4.808581968205656,13.327493820795258
2007-09-04,12.575164066517132,84.1896334161253,2.0270252649925897,4.581489600669508,12.62527344419522
2007-09-05,12.040012302278864,79.39571473827695,2.249487563878083,4.255734722266445,11.73335383713144
2007-09-06,19.29636272084329,74.73568755924005,1.90738534829837,4.335204574227863,23.827271201405484
2007-09-07,15.214945132882868,83.99412810600874,1.2997793653027871,4.251189426718719,17.024908554804778
2007-09-08,10.217348136994865,83.20798185572843,1.8913202426525926,4.754887374555709,8.695580228324774
2007-09-09,16.753585841164327,72.6476246602709,1.9803263457356661,4.50548052394342,19.58930973527388
2007-09-10,20.3664685910379,87.59063410030538,2.0308218311134825,4.131663470067718,25.610780985063165
2007-09-11,17.09739578165344,86.07863876077805,1.7834941887230809,4.393313106499935,20.162326302755734
2007-09-12,9.44189010213796,79.66506376234011,1.5924832394551844,4.180280109909544,7.403150170229933
2007-09-13,12.547297781401246,69.96606644538308,2.153960011645874,4.541481995594225,12.578829635668743
2007-09-14,17.800733447559868,70.28689730621846,2.221759494617157,4.800272728867648,21.334555745933113
2007-09-15,11.876991603143658,83.47563778690201,1.4945108815449268,5.1204051030173074,11.461652671906096
2007-09-16,15.331458284438686,75.79644238279448,1.9052431659665676,4.639183975732805,17.219097140731144
2007-09-17,16.32390216028801,77.80714914941933,1.7605794293822143,4.354773357054129,18.873170267146683
2007-09-18,11.21920858526575,70.9688901933813,2.0848237681367103,4.291801239632173,10.365347642109585
2007-09-19,13.8214239318146,86.58608200825128,1.882875840031509,4.258643277129606,14.702373219691
2007-09-20,9.0,64.86569082891828,1.5425410726908912,4.704192800565554,5.0
2007-09-21,10.926837075997131,79.61864007298982,2.3425985202278423,4.535074057811349,9.878061793328552
2007-09-22,13.24229554582052,82.84156178951051,2.125633193585219,4.437440312950096,13.737159243034199
2007-09-23,10.25665045410545,84.89548610378347,1.8664038994454952,4.419877692648523,8.761084090175753
2007-09-24,18.897233911794906,83.85802304093014,1.6876884688604545,4.314843776435618,23.162056519658176
2007-09-25,9.7095758661181,70.24375219595822,1.6409438438218535,4.247185004957025,7.849293110196837
2007-09-26,12.67986653990905,76.7000586421583,1.9208498694812652,4.457621666289115,12.79977756651508
2007-09-27,14.392221731858275,74.04373484006945,1.4213110429560927,4.564360330812546,15.653702886430457
2007-09-28,18.323819867198345,70.62322762808003,2.511837674695689,4.307521614972225,22.206366445330577
2007-09-29,9.692413546461681,65.91778839677357,1.785295943138031,4.384644332747438,7.8206892441028035
2007-09-30,17.48949125646488,83.82863161893661,1.9790801707137606,4.685605540313066,20.815818760774796
2007-10-01,14.030699183058761,89.43670908721238,1.8721664134559561,4.384403392610948,15.051165305097935
2007-10-02,11.055474046856148,75.4286738921821,2.0607342051699638,4.593198399013904,10.092456744760245
2007-10-03,15.386310422789812,86.13262863485429,2.2711508342630045,4.033191859189704,17.310517371316354
2007-10-04,14.59717908672041,84.29290801502616,1.2020242965507277,4.1368383307423615,15.995298477867351
2007-10-05,12.199349368523617,72.76639087202872,2.208439385569361,4.402040292479615,11.998915614206027
2007-10-06,14.209406254970057,79.08414747576977,1.9610986158029298,4.716469456403379,15.349010424950094
2007-10-07,12.84405920941472,80.33244250053086,2.324304141784087,4.4448087971225085,13.0734320156912
2007-10-08,14.340552035753744,85.91326440989968,2.1200191599901275,4.727868102140925,15.56758672625624
2007-10-09,15.98639202356314,80.8777234724644,1.5327298306425445,4.635636912070639,18.310653372605234
2007-10-10,18.758050448436055,66.05665841350054,1.6308776631366948,4.720787157243006,22.93008408072676
2007-10-11,10.286553503519453,94.64714917720855,2.359790156122632,4.971678846595591,8.810922505865754
2007-10-12,20.3991001239688,83.11207590336437,2.245471588204523,4.6681257508907,25.665166873281333
2007-10-13,9.0,72.04622249354958,1.9161683104184692,4.432700564029893,5.239561002387491
2007-10-14,13.54464471489325,67.70113882811,2.197384271778758,4.536737062557697,14.241074524822084
2007-10-15,15.76495161945373,73.02800741109293,1.8155779122913709,4.581272206635907,17.941586032422883
2007-10-16,14.842975603205097,77.19535087758426,2.2955529587020482,4.543897775266772,16.404959338675162
2007-10-17,12.131901440538218,74.56655503929383,1.9155122659262585,4.687816293251708,11.886502400897031
2007-10-18,13.375633248928175,76.19761950766154,1.764758830350404,4.551785753555473,13.959388748213623
2007-10-19,12.520997196023501,71.84415348518714,2.049546810141358,4.66400879255572,12.534995326705836
